#ref_id	ref_org	query	query_name	query_organism	ident	e_value
AW869_RS05065	Escherichia_coli_GCF_001544635.1_ASM154463v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
JEONG1266_RS01845	Escherichia_coli_GCF_001558995.2_ASM155899v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
C2566_RS16840	Escherichia_coli_GCF_001559615.2_ASM155961v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
C3029_RS17455	Escherichia_coli_GCF_001559635.1_ASM155963v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
DHB4_RS13610	Escherichia_coli_GCF_001559655.1_ASM155965v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
C3026_RS14835	Escherichia_coli_GCF_001559675.1_ASM155967v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AL551_RS23575	Escherichia_coli_GCF_001563715.1_ASM156371v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AWN69_RS12360	Escherichia_coli_GCF_001566335.1_ASM156633v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AVR72_RS15215	Escherichia_coli_GCF_001566615.1_ASM156661v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AVR74_RS14510	Escherichia_coli_GCF_001566635.1_ASM156663v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AVR75_RS13525	Escherichia_coli_GCF_001566655.1_ASM156665v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AVR69_RS15015	Escherichia_coli_GCF_001566675.1_ASM156667v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AVR76_RS14930	Escherichia_coli_GCF_001577325.1_ASM157732v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AX202_RS15290	Escherichia_coli_GCF_001593565.1_ASM159356v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
Y979_RS14075	Escherichia_coli_GCF_001610755.1_ASM161075v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
ARC77_RS09720	Escherichia_coli_GCF_001612475.1_ASM161247v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AR439_RS08830	Escherichia_coli_GCF_001612495.1_ASM161249v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4X18_RS15120	Escherichia_coli_GCF_001617565.1_ASM161756v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4R39_RS07755	Escherichia_coli_GCF_001618325.1_ASM161832v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4R38_RS09140	Escherichia_coli_GCF_001618345.2_ASM161834v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4R37_RS12070	Escherichia_coli_GCF_001618365.1_ASM161836v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A5956_RS04650	Escherichia_coli_GCF_001644725.1_ASM164472v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A5955_RS04680	Escherichia_coli_GCF_001644745.1_ASM164474v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8L39_RS06190	Escherichia_coli_GCF_001650275.1_ASM165027v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8L40_RS06180	Escherichia_coli_GCF_001650295.1_ASM165029v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8V30_RS20120	Escherichia_coli_GCF_001651925.2_ASM165192v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8V31_RS19105	Escherichia_coli_GCF_001651945.1_ASM165194v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8V32_RS20105	Escherichia_coli_GCF_001651965.2_ASM165196v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A9K64_RS05445	Escherichia_coli_GCF_001660565.1_ASM166056v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A9Z04_RS05950	Escherichia_coli_GCF_001660585.1_ASM166058v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A9X67_RS05225	Escherichia_coli_GCF_001663075.1_ASM166307v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
WM90_RS21870	Escherichia_coli_GCF_001663475.1_ASM166347v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A8V37_RS13450	Escherichia_coli_GCF_001672015.1_ASM167201v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
WM48_RS14525	Escherichia_coli_GCF_001675145.1_ASM167514v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
GJ11_RS18680	Escherichia_coli_GCF_001677475.1_ASM167747v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
GJ12_RS18750	Escherichia_coli_GCF_001677495.1_ASM167749v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CP48_RS17650	Escherichia_coli_GCF_001677515.1_ASM167751v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AB847_RS18050	Escherichia_coli_GCF_001678925.1_ASM167892v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CO57_RS18495	Escherichia_coli_GCF_001678965.1_ASM167896v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A9C00_RS08585	Escherichia_coli_GCF_001679985.1_ASM167998v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BAY41_RS07350	Escherichia_coli_GCF_001682305.2_ASM168230v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BA058_RS06435	Escherichia_coli_GCF_001683435.1_ASM168343v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BB344_RS24680	Escherichia_coli_GCF_001693315.1_ASM169331v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BB405_RS18285	Escherichia_coli_GCF_001693635.1_ASM169363v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A9L45_RS20040	Escherichia_coli_GCF_001695515.1_ASM169551v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A7402_RS11105	Escherichia_coli_GCF_001705405.1_ASM170540v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
FORC28_RS05850	Escherichia_coli_GCF_001721125.1_ASM172112v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CFSAN004177_RS06610	Escherichia_coli_GCF_001721205.1_ASM172120v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BCV59_RS22130	Escherichia_coli_GCF_001721225.1_ASM172122v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
MS6198_RS14800	Escherichia_coli_GCF_001721525.1_ASM172152v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
NEB5A_RS13805	Escherichia_coli_GCF_001723505.1_ASM172350v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	99.72	0.0
BBP24_RS17645	Escherichia_coli_GCF_001735705.1_ASM173570v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
FORC31_RS05715	Escherichia_coli_GCF_001750845.1_ASM175084v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C50_RS05955	Escherichia_coli_GCF_001753445.1_ASM175344v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C44_RS05930	Escherichia_coli_GCF_001753465.1_ASM175346v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C39_RS05965	Escherichia_coli_GCF_001753485.1_ASM175348v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C45_RS05935	Escherichia_coli_GCF_001753505.1_ASM175350v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C47_RS05930	Escherichia_coli_GCF_001753525.1_ASM175352v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C38_RS05965	Escherichia_coli_GCF_001753545.1_ASM175354v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
A4C51_RS05930	Escherichia_coli_GCF_001753565.1_ASM175356v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BHW76_RS05725	Escherichia_coli_GCF_001806265.1_ASM180626v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BHW77_RS05725	Escherichia_coli_GCF_001806285.1_ASM180628v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
ATO45_RS07865	Escherichia_coli_GCF_001860505.1_ASM186050v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AU473_RS08415	Escherichia_coli_GCF_001865295.1_ASM186529v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BL257_RS14575	Escherichia_coli_GCF_001878695.1_ASM187869v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BSG22_RS15345	Escherichia_coli_GCF_001886535.1_ASM188653v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BSG23_RS15365	Escherichia_coli_GCF_001886555.1_ASM188655v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BSG24_RS15350	Escherichia_coli_GCF_001886575.1_ASM188657v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BSG21_RS15355	Escherichia_coli_GCF_001886755.1_ASM188675v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
FORC41_RS06210	Escherichia_coli_GCF_001886935.1_ASM188693v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BLJ80_RS13145	Escherichia_coli_GCF_001888075.1_ASM188807v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL20_RS20000	Escherichia_coli_GCF_001890205.1_ASM189020v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL22_RS19680	Escherichia_coli_GCF_001890225.1_ASM189022v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL23_RS20080	Escherichia_coli_GCF_001890245.1_ASM189024v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL21_RS19295	Escherichia_coli_GCF_001890265.1_ASM189026v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL16_RS20120	Escherichia_coli_GCF_001890285.1_ASM189028v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL18_RS19110	Escherichia_coli_GCF_001890305.1_ASM189030v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL24_RS19325	Escherichia_coli_GCF_001890325.1_ASM189032v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BFL17_RS19450	Escherichia_coli_GCF_001890345.1_ASM189034v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BSZ13_RS18890	Escherichia_coli_GCF_001890365.1_ASM189036v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RC72_RS21585	Escherichia_coli_GCF_001900295.1_ASM190029v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG27_RS07290	Escherichia_coli_GCF_001900315.1_ASM190031v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG32_RS24105	Escherichia_coli_GCF_001900335.1_ASM190033v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG33_RS18930	Escherichia_coli_GCF_001900355.1_ASM190035v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG40_RS18305	Escherichia_coli_GCF_001900375.1_ASM190037v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG41_RS01570	Escherichia_coli_GCF_001900395.1_ASM190039v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG47_RS00515	Escherichia_coli_GCF_001900415.1_ASM190041v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG48_RS06565	Escherichia_coli_GCF_001900435.1_ASM190043v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG49_RS21590	Escherichia_coli_GCF_001900455.1_ASM190045v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG51_RS14245	Escherichia_coli_GCF_001900475.1_ASM190047v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG25_RS24190	Escherichia_coli_GCF_001900495.1_ASM190049v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG26_RS15130	Escherichia_coli_GCF_001900515.1_ASM190051v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG28_RS08475	Escherichia_coli_GCF_001900535.1_ASM190053v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	99.72	0.0
RG30_RS17770	Escherichia_coli_GCF_001900555.1_ASM190055v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG31_RS06415	Escherichia_coli_GCF_001900575.1_ASM190057v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG34_RS21120	Escherichia_coli_GCF_001900595.1_ASM190059v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG35_RS06970	Escherichia_coli_GCF_001900615.1_ASM190061v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG36_RS18630	Escherichia_coli_GCF_001900635.1_ASM190063v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG37_RS16950	Escherichia_coli_GCF_001900655.1_ASM190065v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG38_RS11485	Escherichia_coli_GCF_001900675.1_ASM190067v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG39_RS16735	Escherichia_coli_GCF_001900695.1_ASM190069v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG42_RS17800	Escherichia_coli_GCF_001900715.1_ASM190071v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG43_RS06385	Escherichia_coli_GCF_001900735.1_ASM190073v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG44_RS07045	Escherichia_coli_GCF_001900775.1_ASM190077v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG45_RS07170	Escherichia_coli_GCF_001900795.1_ASM190079v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG46_RS20595	Escherichia_coli_GCF_001900815.1_ASM190081v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG50_RS11960	Escherichia_coli_GCF_001900835.1_ASM190083v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG52_RS12510	Escherichia_coli_GCF_001900885.1_ASM190088v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG65_RS03310	Escherichia_coli_GCF_001900905.1_ASM190090v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG67_RS11840	Escherichia_coli_GCF_001900925.1_ASM190092v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG69_RS06500	Escherichia_coli_GCF_001900945.1_ASM190094v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG70_RS13895	Escherichia_coli_GCF_001900965.1_ASM190096v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG71_RS15600	Escherichia_coli_GCF_001900985.1_ASM190098v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG53_RS13580	Escherichia_coli_GCF_001901005.1_ASM190100v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG54_RS08590	Escherichia_coli_GCF_001901025.1_ASM190102v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG55_RS17300	Escherichia_coli_GCF_001901045.1_ASM190104v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG56_RS14485	Escherichia_coli_GCF_001901065.1_ASM190106v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG57_RS13650	Escherichia_coli_GCF_001901085.1_ASM190108v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG58_RS14475	Escherichia_coli_GCF_001901105.1_ASM190110v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG59_RS07020	Escherichia_coli_GCF_001901125.1_ASM190112v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG60_RS02300	Escherichia_coli_GCF_001901145.1_ASM190114v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG61_RS06425	Escherichia_coli_GCF_001901165.1_ASM190116v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG62_RS08490	Escherichia_coli_GCF_001901185.1_ASM190118v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG63_RS02240	Escherichia_coli_GCF_001901215.1_ASM190121v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG64_RS03210	Escherichia_coli_GCF_001901315.1_ASM190131v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG68_RS11080	Escherichia_coli_GCF_001901365.1_ASM190136v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG72_RS04345	Escherichia_coli_GCF_001901405.1_ASM190140v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG29_RS14760	Escherichia_coli_GCF_001901425.1_ASM190142v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
RG73_RS00390	Escherichia_coli_GCF_001901445.1_ASM190144v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BTD92_RS05560	Escherichia_coli_GCF_001932515.1_ASM193251v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BJJ90_RS06070	Escherichia_coli_GCF_001936315.1_ASM193631v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BUE82_RS04765	Escherichia_coli_GCF_001938625.2_ASM193862v2	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BVJ48_RS03875	Escherichia_coli_GCF_001969285.1_ASM196928v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BWL12_RS14845	Escherichia_coli_GCF_001999185.1_ASM199918v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
B0915_RS15810	Escherichia_coli_GCF_002007705.1_ASM200770v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
B1200_RS25250	Escherichia_coli_GCF_002009315.1_ASM200931v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE957_RS09120	Escherichia_coli_GCF_002011945.1_ASM201194v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE964_RS09290	Escherichia_coli_GCF_002011965.1_ASM201196v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE963_RS03165	Escherichia_coli_GCF_002011985.1_ASM201198v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE959_RS14365	Escherichia_coli_GCF_002012005.1_ASM201200v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE966_RS19165	Escherichia_coli_GCF_002012025.1_ASM201202v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE949_RS26845	Escherichia_coli_GCF_002012045.1_ASM201204v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE941_RS04950	Escherichia_coli_GCF_002012065.1_ASM201206v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE932_RS11180	Escherichia_coli_GCF_002012085.1_ASM201208v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE962_RS05145	Escherichia_coli_GCF_002012105.1_ASM201210v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE948_RS23905	Escherichia_coli_GCF_002012125.1_ASM201212v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE939_RS08100	Escherichia_coli_GCF_002012145.1_ASM201214v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE965_RS17395	Escherichia_coli_GCF_002012165.1_ASM201216v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE933_RS03135	Escherichia_coli_GCF_002012185.1_ASM201218v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE928_RS13435	Escherichia_coli_GCF_002012205.1_ASM201220v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE930_RS25425	Escherichia_coli_GCF_002012225.1_ASM201222v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE940_RS12320	Escherichia_coli_GCF_002012245.1_ASM201224v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE946_RS19690	Escherichia_coli_GCF_002012265.1_ASM201226v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BE937_RS06070	Escherichia_coli_GCF_002012305.1_ASM201230v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
B0908_RS15570	Escherichia_coli_GCF_002024865.1_ASM202486v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
EC725_RS06925	Escherichia_coli_GCF_002055605.1_ASM205560v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AM365_RS19595	Escherichia_coli_GCF_002055635.1_ASM205563v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AM440_RS20880	Escherichia_coli_GCF_002056065.1_ASM205606v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	99.72	0.0
AM448_RS04800	Escherichia_coli_GCF_002056145.1_ASM205614v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AM483_RS04695	Escherichia_coli_GCF_002056635.1_ASM205663v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
EC780_RS07225	Escherichia_coli_GCF_002057245.1_ASM205724v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
EC767_RS06830	Escherichia_coli_GCF_002057355.1_ASM205735v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
Eco28_RS06100	Escherichia_coli_GCF_002058765.1_ASM205876v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AYL54_RS10685	Escherichia_coli_GCF_002078275.1_ASM207827v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AYR48_RS10695	Escherichia_coli_GCF_002078295.1_ASM207829v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
B6N50_RS05545	Escherichia_coli_GCF_002079225.1_ASM207922v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BCD20_RS06220	Escherichia_coli_GCF_002105735.1_ASM210573v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
B9W17_RS08485	Escherichia_coli_GCF_002116715.1_ASM211671v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
AWH44_RS15830	Escherichia_coli_GCF_002118095.1_ASM211809v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BMI82_RS16125	Escherichia_coli_GCF_002125925.1_ASM212592v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CA268_RS23275	Escherichia_coli_GCF_002142675.1_ASM214267v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CA593_RS13495	Escherichia_coli_GCF_002142695.1_ASM214269v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
CA270_RS09495	Escherichia_coli_GCF_002142715.1_ASM214271v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
EC95JB1_RS17810	Escherichia_coli_GCF_002156825.1_ASM215682v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
EC95NR1_RS17825	Escherichia_coli_GCF_002156845.1_ASM215684v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
DNNLJILF_RS09035	Escherichia_coli_GCF_002157245.1_ASM215724v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BS635_RS02120	Escherichia_coli_GCF_002163655.1_ASM216365v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BUQ71_RS02680	Escherichia_coli_GCF_002163695.1_ASM216369v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BZY78_RS10810	Escherichia_coli_GCF_002163935.1_ASM216393v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
BZY74_RS02055	Escherichia_coli_GCF_002163955.1_ASM216395v1	b2699	recA	Escherichia_coli_GCF_000005845.2_ASM584v2	100.00	0.0
